time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],dg[unit=""],duEW[unit=""],duNS[unit=""],duV[unit=""]
2025-02-02T12:00:00Z,-7.609444,112.595556,1.6893219892260372e-08,-0.00033789088187391507,-0.0031825652062165,-0.0081583202269759
2025-02-03T12:00:00Z,-7.609444,112.595556,1.6665008253977552e-08,-0.00033399377066588466,-0.003198795741432,-0.0080545906042887
2025-02-04T12:00:00Z,-7.609444,112.595556,1.6442686877717943e-08,-0.00033154733599169065,-0.0032185079594208,-0.0079506595320375
2025-02-05T12:00:00Z,-7.609444,112.595556,1.6343308804809108e-08,-0.00034237387898996337,-0.0032162988762759,-0.0078781675538163
2025-02-06T12:00:00Z,-7.609444,112.595556,1.630165562617826e-08,-0.00032587618106478774,-0.0032368473120991,-0.0078285587935881
2025-02-07T12:00:00Z,-7.609444,112.595556,1.625558459709655e-08,-0.0003075543806093353,-0.0032493248827366,-0.0077738133101286
2025-02-08T12:00:00Z,-7.609444,112.595556,1.618242896626269e-08,-0.0003091711416768882,-0.0032676068032354,-0.0077185986166273
2025-02-09T12:00:00Z,-7.609444,112.595556,1.6037302617835563e-08,-0.000310918558765701,-0.0032803000070637,-0.0076187333093394
2025-02-10T12:00:00Z,-7.609444,112.595556,1.5965279113923652e-08,-0.0002943824590989257,-0.003288129958643,-0.0075537615150935
2025-02-11T12:00:00Z,-7.609444,112.595556,1.568083836447402e-08,-0.0002721864693020899,-0.0033264553238241,-0.0073877460187955
2025-02-12T12:00:00Z,-7.609444,112.595556,1.5515936505103684e-08,-0.00024334551683458477,-0.0033697869401947,-0.0072593927132834
2025-02-13T12:00:00Z,-7.609444,112.595556,1.5400636640613612e-08,-0.00021872037014416355,-0.0034132288438726,-0.0071332473382661
2025-02-14T12:00:00Z,-7.609444,112.595556,1.5379177277227165e-08,-0.0002085084402352024,-0.0034400941866284,-0.0070705758694063
2025-02-15T12:00:00Z,-7.609444,112.595556,1.529614291196438e-08,-0.0001903596857061016,-0.0034646195833608,-0.0069674239303674
2025-02-16T12:00:00Z,-7.609444,112.595556,1.5202872893417573e-08,-0.00017901408180461578,-0.0034727139203399,-0.0068696371683839
2025-02-17T12:00:00Z,-7.609444,112.595556,1.5314060011433327e-08,-0.00017118433429886938,-0.0034514363336016,-0.0068631021252649
2025-02-18T12:00:00Z,-7.609444,112.595556,1.537244704415823e-08,-0.000162788670652496,-0.0034366910064425,-0.0068399637862595
2025-02-19T12:00:00Z,-7.609444,112.595556,1.5430118850549128e-08,-0.0001564979128974405,-0.0034475293332076,-0.0068211156799751
2025-02-20T12:00:00Z,-7.609444,112.595556,1.5372736567985675e-08,-0.00014265972869829385,-0.003461645665723,-0.0067805754866802
2025-02-21T12:00:00Z,-7.609444,112.595556,1.543589401349002e-08,-0.00013866633952159814,-0.003459816569005,-0.0067788960692402
2025-02-22T12:00:00Z,-7.609444,112.595556,1.5727543726850384e-08,-0.0001413981354390982,-0.0034686783340502,-0.0068662214879761
2025-02-23T12:00:00Z,-7.609444,112.595556,1.6029965756709368e-08,-0.00017081073933886902,-0.0034896825751758,-0.0069545053654141
2025-02-24T12:00:00Z,-7.609444,112.595556,1.6574971790380252e-08,-0.00019747026340877644,-0.0035165709213892,-0.0071528805979347
2025-02-25T12:00:00Z,-7.609444,112.595556,1.6697573858250242e-08,-0.00019059380760641105,-0.0035433409682719,-0.0071906987189841
2025-02-26T12:00:00Z,-7.609444,112.595556,1.6863142818077803e-08,-0.0002104879097342229,-0.0035564279885003,-0.0072468758373279
2025-02-27T12:00:00Z,-7.609444,112.595556,1.691130393444258e-08,-0.00023183833390224025,-0.0035665619862686,-0.0072438590458005
2025-02-28T12:00:00Z,-7.609444,112.595556,1.6873346938304562e-08,-0.0002481549103652382,-0.0035740526488181,-0.00722007785346
2025-03-01T12:00:00Z,-7.609444,112.595556,1.665206793864418e-08,-0.0002583720244889367,-0.0035766279797293,-0.0071343806431981
2025-03-02T12:00:00Z,-7.609444,112.595556,1.6455563763963855e-08,-0.00026894492340023054,-0.0035962410400143,-0.007036463343153
2025-03-03T12:00:00Z,-7.609444,112.595556,1.6359732633582232e-08,-0.00027785485940856115,-0.0036042276046732,-0.0069760717716431
2025-03-04T12:00:00Z,-7.609444,112.595556,1.6271558324767936e-08,-0.0003023114252943116,-0.0036182312823504,-0.0068844810749113
2025-03-05T12:00:00Z,-7.609444,112.595556,1.611175206843189e-08,-0.00031585350400017493,-0.0036474091647861,-0.0067502536784894
2025-03-06T12:00:00Z,-7.609444,112.595556,1.6296976891083527e-08,-0.00033099216190355426,-0.0036525649300057,-0.0067823032116577
2025-03-07T12:00:00Z,-7.609444,112.595556,1.643926565960193e-08,-0.000324081563442074,-0.0036611548981472,-0.0067964590000504
2025-03-08T12:00:00Z,-7.609444,112.595556,1.6626301932166875e-08,-0.00032446272453914534,-0.0036828532672711,-0.0068249598521584
2025-03-09T12:00:00Z,-7.609444,112.595556,1.6815964711789365e-08,-0.00033067363275311485,-0.0036847048481846,-0.0068689697126284
2025-03-10T12:00:00Z,-7.609444,112.595556,1.7025457043155583e-08,-0.00033228724707735707,-0.0036976122701838,-0.0069412969933949
2025-03-11T12:00:00Z,-7.609444,112.595556,1.6872451135800797e-08,-0.00029329222665936506,-0.0037118165986011,-0.0068796146396083
2025-03-12T12:00:00Z,-7.609444,112.595556,1.699260742920714e-08,-0.00028218015266432843,-0.0037104782867494,-0.0069152783979966
2025-03-13T12:00:00Z,-7.609444,112.595556,1.7012110431804452e-08,-0.00027598024083530764,-0.00373329185488,-0.0068951269298792
2025-03-14T12:00:00Z,-7.609444,112.595556,1.7149178153808042e-08,-0.0002630584710857909,-0.003749393869268,-0.0069247515277819
2025-03-15T12:00:00Z,-7.609444,112.595556,1.7201986901815663e-08,-0.00026556204948088,-0.0037970085430837,-0.0069189888777838
2025-03-16T12:00:00Z,-7.609444,112.595556,1.7286439716303266e-08,-0.0002713465849374005,-0.0038289309343604,-0.0069118717382155
2025-03-17T12:00:00Z,-7.609444,112.595556,1.731540748064278e-08,-0.00028395118626021776,-0.0038493245421452,-0.0068997660498774
2025-03-18T12:00:00Z,-7.609444,112.595556,1.7370142501013578e-08,-0.0002657445018820373,-0.0038532973211853,-0.0069174960771588
2025-03-19T12:00:00Z,-7.609444,112.595556,1.7557059547861336e-08,-0.0002600048322550898,-0.0038354541567043,-0.0069854119354991
2025-03-20T12:00:00Z,-7.609444,112.595556,1.7419829231607453e-08,-0.0002539812313648995,-0.0038350418785203,-0.0069333130856315
2025-03-21T12:00:00Z,-7.609444,112.595556,1.7239168309744233e-08,-0.0002379056028252712,-0.0038524702897981,-0.0068849431640369
2025-03-22T12:00:00Z,-7.609444,112.595556,1.736574552403409e-08,-0.0002332775712746212,-0.0038654846845177,-0.0069752275453887
2025-03-23T12:00:00Z,-7.609444,112.595556,1.7162966231522363e-08,-0.00023929616483882768,-0.0038741904511382,-0.0069200865563436
2025-03-24T12:00:00Z,-7.609444,112.595556,1.709884334452221e-08,-0.0002560982112336299,-0.0038899919086884,-0.0069192658264522
2025-03-25T12:00:00Z,-7.609444,112.595556,1.6843326426360895e-08,-0.0002594744920918766,-0.0038957002274744,-0.0068418167952629
2025-03-26T12:00:00Z,-7.609444,112.595556,1.6701019251820292e-08,-0.0002734658467994729,-0.003889095232286,-0.0068054030789704
2025-03-27T12:00:00Z,-7.609444,112.595556,1.665126711888598e-08,-0.0002883683890868349,-0.0038960561347786,-0.0067923505421753
2025-03-28T12:00:00Z,-7.609444,112.595556,1.7019369008876032e-08,-0.000323387848890418,-0.0038944453120959,-0.0069407775381882
2025-03-29T12:00:00Z,-7.609444,112.595556,1.7102268446662975e-08,-0.0003386115108870528,-0.0038873713605633,-0.0069629107495089
2025-03-30T12:00:00Z,-7.609444,112.595556,1.7104534650566974e-08,-0.00033846454307550445,-0.0038802488487953,-0.0069450811144045
2025-03-31T12:00:00Z,-7.609444,112.595556,1.6998951594381128e-08,-0.0003419527262725628,-0.0038605281612035,-0.0068753577840041
2025-04-01T12:00:00Z,-7.609444,112.595556,1.7125528951072766e-08,-0.0003592077772492736,-0.0038334002123284,-0.0069014680658306
2025-04-02T12:00:00Z,-7.609444,112.595556,1.7525318844876512e-08,-0.0004021084468424674,-0.0038228038036063,-0.0070167901527316
2025-04-03T12:00:00Z,-7.609444,112.595556,1.7584323893422785e-08,-0.0004193418129742133,-0.0038253649282269,-0.0069836352296742
2025-04-04T12:00:00Z,-7.609444,112.595556,1.7461800415745764e-08,-0.00041613361799194994,-0.0038150056325184,-0.0068711068868539
2025-04-05T12:00:00Z,-7.609444,112.595556,1.7310666313952227e-08,-0.0003970966672652148,-0.0038223955654215,-0.0067382867417108
2025-04-06T12:00:00Z,-7.609444,112.595556,1.7103684217803012e-08,-0.0003684565733698297,-0.0038230444617735,-0.0066208506013817
2025-04-07T12:00:00Z,-7.609444,112.595556,1.6907759371838994e-08,-0.0003674237387263797,-0.0037983514064607,-0.0065170739482169
2025-04-08T12:00:00Z,-7.609444,112.595556,1.6840846749524813e-08,-0.0003742208682587072,-0.0037824072680288,-0.0064859068721069
2025-04-09T12:00:00Z,-7.609444,112.595556,1.6700765623442037e-08,-0.0003849814701582076,-0.003789397445659,-0.0064526902433783
2025-04-10T12:00:00Z,-7.609444,112.595556,1.6746250894591065e-08,-0.0003814111185377471,-0.0037927692172659,-0.0064726731540465
2025-04-11T12:00:00Z,-7.609444,112.595556,1.6793182466655993e-08,-0.0003770473713330499,-0.0037970841803583,-0.006510772652505
2025-04-12T12:00:00Z,-7.609444,112.595556,1.6709934917194603e-08,-0.00037632354847523286,-0.0037765302097654,-0.0065014605645311
2025-04-13T12:00:00Z,-7.609444,112.595556,1.6795651723891574e-08,-0.00039618282242592686,-0.0037495421184386,-0.0065657361911964
2025-04-14T12:00:00Z,-7.609444,112.595556,1.697059370836282e-08,-0.00041531491760184,-0.0037265391479342,-0.0066531285564379
2025-04-15T12:00:00Z,-7.609444,112.595556,1.6844398194195144e-08,-0.00039321912992042337,-0.0037156686287523,-0.0066341527077095
2025-04-16T12:00:00Z,-7.609444,112.595556,1.6733326709460483e-08,-0.0003815067070123605,-0.003704401760959,-0.0066184274203578
2025-04-17T12:00:00Z,-7.609444,112.595556,1.6740151380111056e-08,-0.0003976039455907136,-0.0036930199230973,-0.0066648330009389
2025-04-18T12:00:00Z,-7.609444,112.595556,1.6765413272467756e-08,-0.0003913893796631827,-0.0036965555971849,-0.0067178397347358
2025-04-19T12:00:00Z,-7.609444,112.595556,1.6619549671657298e-08,-0.0003953499188734396,-0.0036953937800079,-0.0066644384409764
2025-04-20T12:00:00Z,-7.609444,112.595556,1.644975032802115e-08,-0.00042458386437624666,-0.0036865232469991,-0.0066001984262022
2025-04-21T12:00:00Z,-7.609444,112.595556,1.631873996267345e-08,-0.0004532321048370004,-0.0036698625179448,-0.006571771672304
2025-04-22T12:00:00Z,-7.609444,112.595556,1.610889926035703e-08,-0.0004686286764020982,-0.0036319146235921,-0.0065145161103792
2025-04-23T12:00:00Z,-7.609444,112.595556,1.5885606954841452e-08,-0.000461207036522708,-0.0035948201512973,-0.0064461686165481
2025-04-24T12:00:00Z,-7.609444,112.595556,1.5666351715839725e-08,-0.0004700236390432,-0.0035457376578282,-0.0063612312024951
2025-04-25T12:00:00Z,-7.609444,112.595556,1.5476926330526192e-08,-0.0004933575345846374,-0.0035196613602534,-0.0063064737839575
2025-04-26T12:00:00Z,-7.609444,112.595556,1.529218452213625e-08,-0.0005256045806374199,-0.0035080215767322,-0.0062577305918229
2025-04-27T12:00:00Z,-7.609444,112.595556,1.5004498617705172e-08,-0.0005392510123236667,-0.0034705848950142,-0.0061666203811254
2025-04-28T12:00:00Z,-7.609444,112.595556,1.476338064539828e-08,-0.0005582312592603957,-0.003451979038605,-0.0060866763869033
2025-04-29T12:00:00Z,-7.609444,112.595556,1.45663663660439e-08,-0.0005689552831895002,-0.0034211443288241,-0.0060269103826975
2025-04-30T12:00:00Z,-7.609444,112.595556,1.43137977752049e-08,-0.0005998910940750643,-0.0034035579753783,-0.0059428646541744
2025-05-01T12:00:00Z,-7.609444,112.595556,1.4144103098671069e-08,-0.0006215999168832525,-0.0033742461353717,-0.005905600972412
2025-05-02T12:00:00Z,-7.609444,112.595556,1.4076629556076248e-08,-0.0006442577774553827,-0.0033499343311244,-0.0058933942525283
2025-05-03T12:00:00Z,-7.609444,112.595556,1.387810505732698e-08,-0.0006504645860380197,-0.0033374190498982,-0.0058319083214662
2025-05-04T12:00:00Z,-7.609444,112.595556,1.3737427644851774e-08,-0.0006366532892681552,-0.0033221008034305,-0.0058010074990969
2025-05-05T12:00:00Z,-7.609444,112.595556,1.3606415713795508e-08,-0.0006432378284766055,-0.0032877396694004,-0.0057789829530466
2025-05-06T12:00:00Z,-7.609444,112.595556,1.357077279316908e-08,-0.0006794654123724741,-0.0032430594464164,-0.0057903880532967
2025-05-07T12:00:00Z,-7.609444,112.595556,1.3616826026982651e-08,-0.0007133391864868222,-0.0032063107386149,-0.005849008147318
2025-05-08T12:00:00Z,-7.609444,112.595556,1.359920291854896e-08,-0.0007401744619124561,-0.0031674249472754,-0.0058945221120507
2025-05-09T12:00:00Z,-7.609444,112.595556,1.3746974255365669e-08,-0.0007658793534130839,-0.0031052753296905,-0.0059887167285145
2025-05-10T12:00:00Z,-7.609444,112.595556,1.3694275868754505e-08,-0.0007859259942062017,-0.0030566972999876,-0.0060157878056166
2025-05-11T12:00:00Z,-7.609444,112.595556,1.3856528969599544e-08,-0.0008038136676906011,-0.0030032888794043,-0.0061201785798071
2025-05-12T12:00:00Z,-7.609444,112.595556,1.4120960509154509e-08,-0.0008357891497490467,-0.0029644247499602,-0.0062640262392866
2025-05-13T12:00:00Z,-7.609444,112.595556,1.4281365474293872e-08,-0.0008645934004576617,-0.0029301791458469,-0.0063693884045443
2025-05-14T12:00:00Z,-7.609444,112.595556,1.4301914371974986e-08,-0.0008879733415497555,-0.0028992474223215,-0.006424345737553
2025-05-15T12:00:00Z,-7.609444,112.595556,1.4418062548310497e-08,-0.0009265997045473368,-0.0028677966050683,-0.006497871263923
2025-05-16T12:00:00Z,-7.609444,112.595556,1.4545677768836965e-08,-0.0009639950619596064,-0.0028215965195528,-0.006571877697923
2025-05-17T12:00:00Z,-7.609444,112.595556,1.4647275723763692e-08,-0.0009981652699535193,-0.0027686631171701,-0.0066151215055322
2025-05-18T12:00:00Z,-7.609444,112.595556,1.465441217509902e-08,-0.0010191913106627,-0.002721449400373,-0.006622707338072
2025-05-19T12:00:00Z,-7.609444,112.595556,1.50247133003591e-08,-0.0010474370977209,-0.0026813585689064,-0.0067803150651552
2025-05-20T12:00:00Z,-7.609444,112.595556,1.4860033385609068e-08,-0.00105007517885,-0.0026409429333724,-0.0067360062009643
2025-05-21T12:00:00Z,-7.609444,112.595556,1.4725327948207348e-08,-0.001079205010037,-0.0025760253885968,-0.0067399354644872
2025-05-22T12:00:00Z,-7.609444,112.595556,1.4818274743207864e-08,-0.0011029506970639,-0.0025040505563316,-0.0068351437739571
2025-05-23T12:00:00Z,-7.609444,112.595556,1.4995533796011482e-08,-0.0011188100800515,-0.0024448495640861,-0.0069600674816298
2025-05-24T12:00:00Z,-7.609444,112.595556,1.4871828272101326e-08,-0.0011329897103916,-0.0023840486483348,-0.0069592245782852
2025-05-25T12:00:00Z,-7.609444,112.595556,1.4789012149756366e-08,-0.0011327446266396,-0.0023125098442714,-0.0069678001286749
2025-05-26T12:00:00Z,-7.609444,112.595556,1.5030563886287237e-08,-0.0011435213856945,-0.0022441366369177,-0.0071034667008134
2025-05-27T12:00:00Z,-7.609444,112.595556,1.5021403187731802e-08,-0.0011380533987071,-0.0021874825559014,-0.0071576887975646
2025-05-28T12:00:00Z,-7.609444,112.595556,1.4865649870181186e-08,-0.0011482292813126,-0.002112889675076,-0.0071318482185657
2025-05-29T12:00:00Z,-7.609444,112.595556,1.4655468947572146e-08,-0.0011606455444548,-0.0020562744850867,-0.0071082208464658
2025-05-30T12:00:00Z,-7.609444,112.595556,1.4526686972676846e-08,-0.0011631693562807,-0.0020039470406853,-0.0071293708351727
2025-05-31T12:00:00Z,-7.609444,112.595556,1.4553944807079784e-08,-0.0011813858289285,-0.0019528871155417,-0.0072112585709394
2025-06-01T12:00:00Z,-7.609444,112.595556,1.4420796050819146e-08,-0.0011942915890575,-0.0019069478860424,-0.0072153784007524
2025-06-02T12:00:00Z,-7.609444,112.595556,1.4164844149850824e-08,-0.0012055611856248,-0.0018704402627443,-0.0071824840637617
2025-06-03T12:00:00Z,-7.609444,112.595556,1.3941879311129341e-08,-0.0012111964403229,-0.0018177299910583,-0.0071419240986248
2025-06-04T12:00:00Z,-7.609444,112.595556,1.3690900878977516e-08,-0.0012266340176094,-0.0017511565142687,-0.0070894309657773
2025-06-05T12:00:00Z,-7.609444,112.595556,1.341358389306786e-08,-0.001250264308735,-0.0016690691533199,-0.0070193691222953
2025-06-06T12:00:00Z,-7.609444,112.595556,1.3156764915204598e-08,-0.001284229795349,-0.0015813586861589,-0.0069666711538691
2025-06-07T12:00:00Z,-7.609444,112.595556,1.2900622653146594e-08,-0.0013029237147354,-0.0015148850819613,-0.0069254709345087
2025-06-08T12:00:00Z,-7.609444,112.595556,1.2940737364949178e-08,-0.0013306137084747,-0.0014464636545849,-0.0069920684341098
2025-06-09T12:00:00Z,-7.609444,112.595556,1.2846976856420069e-08,-0.001360732023769,-0.0013717324983612,-0.0070050173085706
2025-06-10T12:00:00Z,-7.609444,112.595556,1.2738205300309029e-08,-0.0013897030287317,-0.0012798568944246,-0.0070115704033132
2025-06-11T12:00:00Z,-7.609444,112.595556,1.2546106419157564e-08,-0.001404432692677,-0.0011921090829749,-0.0069764600629179
2025-06-12T12:00:00Z,-7.609444,112.595556,1.2297839730829161e-08,-0.0014225108838192,-0.0011173005215519,-0.00691194739815
2025-06-13T12:00:00Z,-7.609444,112.595556,1.2175468479603636e-08,-0.0014398019390258,-0.00104968686713,-0.0069026236754743
2025-06-14T12:00:00Z,-7.609444,112.595556,1.2198703215772705e-08,-0.0014483538254247,-0.0009836144582951645,-0.0069204296999252
2025-06-15T12:00:00Z,-7.609444,112.595556,1.2082981501293812e-08,-0.0014559237902793,-0.0009194572374806896,-0.0069109146774402
2025-06-16T12:00:00Z,-7.609444,112.595556,1.2113113754449889e-08,-0.0014655418630703,-0.0008639093079508128,-0.0069647120861907
2025-06-17T12:00:00Z,-7.609444,112.595556,1.2012831554025233e-08,-0.0014829813784054,-0.0008073971929181065,-0.006967709264358
2025-06-18T12:00:00Z,-7.609444,112.595556,1.2042566134964616e-08,-0.0014884769155458,-0.0007458709189202091,-0.0070281282291267
2025-06-19T12:00:00Z,-7.609444,112.595556,1.2087340669902592e-08,-0.0014931570705558,-0.0006770977553875863,-0.007089151243933
