time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-01-23T09:00:00Z,-7.609444,112.595556,0.00043355164234526455,0.0006554429419338703,0.0028172929305583
2024-01-23T12:00:00Z,-7.609444,112.595556,0.00011452191392891108,0.0006673135794699192,0.0025708666071295
2024-01-23T15:00:00Z,-7.609444,112.595556,-6.408192712115124e-05,0.0007156648207455873,0.0022898032329976
2024-01-23T18:00:00Z,-7.609444,112.595556,-0.0003096479922533036,0.0006748416926711798,0.0019385435152798
2024-01-23T21:00:00Z,-7.609444,112.595556,-0.0006430199719034135,0.0003570904373191297,0.001508863759227
2024-01-24T00:00:00Z,-7.609444,112.595556,-0.0008899110835045576,9.854158270172776e-05,0.0015390649205073
2024-01-24T03:00:00Z,-7.609444,112.595556,-0.001106527633965,6.580526678590104e-05,0.0018354916246607
2024-01-24T06:00:00Z,-7.609444,112.595556,-0.0012016019318252,0.00011767287651309744,0.0021276208572089
2024-01-24T09:00:00Z,-7.609444,112.595556,-0.001216483884491,-4.0996368625201285e-05,0.0021927717607468
2024-01-24T12:00:00Z,-7.609444,112.595556,-0.0010934649035334,-0.0003801968414336443,0.0022904947400093
2024-01-24T15:00:00Z,-7.609444,112.595556,-0.0008694939315319061,-0.0006265143747441471,0.0022226525470614
2024-01-24T18:00:00Z,-7.609444,112.595556,-0.0006235550390556455,-0.0008967434405349195,0.0019728359766304
2024-01-24T21:00:00Z,-7.609444,112.595556,-0.0004745814076159149,-0.0012235353933647,0.0014237953582778
2024-01-25T00:00:00Z,-7.609444,112.595556,-0.0003127066884189844,-0.001467760768719,0.0006336553487926722
2024-01-25T03:00:00Z,-7.609444,112.595556,-0.000343997759046033,-0.0015389358159154,1.2193811016913967e-05
2024-01-25T06:00:00Z,-7.609444,112.595556,-0.00039810812450014055,-0.0016662656562402,-0.0005796015029773116
2024-01-25T09:00:00Z,-7.609444,112.595556,-0.00044366513611748815,-0.0019160466035827,-0.0011310945264995
2024-01-25T12:00:00Z,-7.609444,112.595556,-0.0004902571090497077,-0.0021193863358348,-0.0012170386034995
2024-01-25T15:00:00Z,-7.609444,112.595556,-0.0004567439027596265,-0.0021470997016876,-0.0010588725563138
2024-01-25T18:00:00Z,-7.609444,112.595556,-0.0003692115133162588,-0.0021635058801621,-0.0009767310693860054
2024-01-25T21:00:00Z,-7.609444,112.595556,-0.00019110656285192815,-0.0023006957489997,-0.0010077153565362
2024-01-26T00:00:00Z,-7.609444,112.595556,7.704969902988523e-05,-0.002437928225845,-0.0008165306062437594
2024-01-26T03:00:00Z,-7.609444,112.595556,0.0003857090196106583,-0.0024533809628337,-0.0005206145578995347
